"state","county","Number_children","Number_adults","Family_Size","housing_cost","food_cost","transportation_cost","healthcare_cost","other_necessities_cost","childcare_cost","taxes","total_cost","median_family_income","remaining_income","deficit_status","child_coef"
"WI","Ozaukee County",3,1,4,15273.19,9414.28,13212.71,13553.71,8945.24,19664.81,13255.8,93319.75,106687.23,13367.48,FALSE,-15100
"WI","Ozaukee County",3,2,5,15273.19,11530.86,14862.61,18763.06,9712.16,19664.81,12327.35,102134.04,106687.23,4553.19,FALSE,-15100
"WI","Ozaukee County",4,1,5,15273.19,11523.72,13634.64,16335.17,9709.57,19664.81,13645.64,99786.73,106687.23,6900.5,FALSE,-15100
"WI","Ozaukee County",4,2,6,15273.19,14111.01,15678.7,21544.52,10647.05,19664.81,12833.02,109752.3,106687.23,-3065.07000000001,TRUE,-15100
"WI","Pepin County",0,1,1,6000,3185.16,11683.97,6546.69,3328.15,0,5566.6,36310.58,72690.04,36379.46,FALSE,-14471
"WI","Pepin County",0,2,2,6684,5839.47,13578.09,13093.38,4537.75,0,6437.5,50170.19,72690.04,22519.85,FALSE,-14471
"WI","Pepin County",1,1,2,8808,4694.16,12497.2,9749.5,4892.36,8575.31,7113.18,56329.72,72690.04,16360.32,FALSE,-14471
"WI","Pepin County",1,2,3,8808,7267.8,14976.2,16296.19,5824.9,8575.31,8724.02,70472.43,72690.04,2217.61,FALSE,-14471
"WI","Pepin County",2,1,3,8808,6877.72,13875.9,12952.32,5683.56,15554.69,8858.52,72610.71,72690.04,79.3299999999872,FALSE,-14471
"WI","Pepin County",2,2,4,8808,9204.52,15516.45,19499.01,6526.64,15554.69,9712.86,84822.16,72690.04,-12132.12,TRUE,-14471
"WI","Pepin County",3,1,4,11628,9175.19,14448.64,16155.13,7537.82,17702.18,11767.88,88414.83,72690.04,-15724.79,TRUE,-14471
"WI","Pepin County",3,2,5,11628,11238.02,15811.68,22701.82,8285.26,17702.18,11411.43,98778.39,72690.04,-26088.35,TRUE,-14471
"WI","Pepin County",4,1,5,11628,11231.05,14767.32,19357.94,8282.74,17702.18,12194.25,95163.48,72690.04,-22473.44,TRUE,-14471
"WI","Pepin County",4,2,6,11628,13752.64,15910.93,25904.63,9196.41,17702.18,11734.3,105829.09,72690.04,-33139.05,TRUE,-14471
"WI","Pierce County",0,1,1,8523.31,4181.18,11783.49,5341.35,4603.34,0,6528.26,40960.92,92352.73,51391.81,FALSE,-18007
"WI","Pierce County",0,2,2,10003.97,7665.49,13928.63,10682.7,6402.34,0,7765.03,56448.16,92352.73,35904.57,FALSE,-18007
"WI","Pierce County",1,1,2,12414.8,6162.04,12621.49,8188.39,6731.12,11897.02,9552.26,67567.11,92352.73,24785.62,FALSE,-18007
"WI","Pierce County",1,2,3,12414.8,9540.47,14699.72,13529.74,7955.26,11897.02,11070.71,81107.73,92352.73,11245,FALSE,-18007
"WI","Pierce County",2,1,3,12414.8,9028.41,13444.38,11035.43,7769.72,18861.72,12292.18,84846.64,92352.73,7506.09,FALSE,-18007
"WI","Pierce County",2,2,4,12414.8,12082.8,15860.87,16376.78,8876.45,18861.72,12443.81,96917.22,92352.73,-4564.49000000001,TRUE,-18007
"WI","Pierce County",3,1,4,17445.26,12044.3,14568.77,13882.47,10685.23,21004.7,17548.78,107179.52,92352.73,-14826.79,TRUE,-18007
"WI","Pierce County",3,2,5,17445.26,14752.19,16152.68,19223.82,11666.4,21004.7,16513.15,116758.2,92352.73,-24405.47,TRUE,-18007
"WI","Pierce County",4,1,5,17445.26,14743.04,14884.33,16729.51,11663.09,21004.7,18366.15,114836.09,92352.73,-22483.36,TRUE,-18007
"WI","Pierce County",4,2,6,17445.26,18053.14,16234.65,22070.87,12862.47,21004.7,17336.2,125007.28,92352.73,-32654.55,TRUE,-18007
"WI","Polk County",0,1,1,6600,3475.67,11434.93,5502.69,3650.81,0,5531.26,36195.36,73691.2,37495.84,FALSE,-14193
"WI","Polk County",0,2,2,7596,6372.06,13347.2,11005.38,5061.18,0,6318.04,49699.85,73691.2,23991.35,FALSE,-14193
"WI","Polk County",1,1,2,10008,5122.29,12191.46,8186.77,5482.3,8752.72,7236.74,56980.28,73691.2,16710.92,FALSE,-14193
"WI","Polk County",1,2,3,10008,7930.67,14696.69,13689.46,6499.89,8752.72,8643.55,70220.97,73691.2,3470.23,FALSE,-14193
"WI","Polk County",2,1,3,10008,7505.01,13518.67,10870.85,6345.65,15876.48,8970.59,73095.26,73691.2,595.940000000002,FALSE,-14193
"WI","Polk County",2,2,4,10008,10044.02,15206.8,16373.54,7265.64,15876.48,9581.74,84356.22,73691.2,-10665.02,TRUE,-14193
"WI","Polk County",3,1,4,12576,10012.01,14061.21,13554.93,8184.53,18068.4,11659.11,88116.19,73691.2,-14424.99,TRUE,-14193
"WI","Polk County",3,2,5,12576,12262.98,15474.61,19057.62,9000.14,18068.4,11036.72,97476.48,73691.2,-23785.28,TRUE,-14193
"WI","Polk County",4,1,5,12576,12255.38,14351.12,16239.01,8997.39,18068.4,11953.05,94440.36,73691.2,-20749.16,TRUE,-14193
"WI","Polk County",4,2,6,12576,15006.95,15545.18,21741.7,9994.39,18068.4,11254.55,104187.18,73691.2,-30495.98,TRUE,-14193
"WI","Portage County",0,1,1,6792,3205.91,10362.01,5334.69,3622.64,0,5158.25,34475.51,81541.28,47065.77,FALSE,-13380
"WI","Portage County",0,2,2,7404,5877.51,12971.36,10669.38,4812.41,0,5862.57,47597.24,81541.28,33944.04,FALSE,-13380
"WI","Portage County",1,1,2,9384,4724.74,11545.59,7935.3,5112.15,8683.13,6565.75,53950.65,81541.28,27590.63,FALSE,-13380
"WI","Portage County",1,2,3,9384,7315.15,13689.93,13269.99,6050.76,8683.13,7711.98,66104.94,81541.28,15436.34,FALSE,-13380
"WI","Portage County",2,1,3,9384,6922.53,12313.95,10535.9,5908.5,15750.24,7728.88,68544,81541.28,12997.28,FALSE,-13380
"WI","Portage County",2,2,4,9384,9264.48,14178.77,15870.6,6757.08,15750.24,8521.16,79726.33,81541.28,1814.95,FALSE,-13380
"WI","Portage County",3,1,4,12096,9234.96,12834.42,13136.51,7729.05,17924.74,10096.37,83052.05,81541.28,-1510.77,TRUE,-13380
"WI","Portage County",3,2,5,12096,11311.23,14421.82,18471.2,8481.36,17924.74,9742.3,92448.65,81541.28,-10907.37,TRUE,-13380
"WI","Portage County",4,1,5,12096,11304.22,13100.35,15737.12,8478.82,17924.74,10218.46,88859.71,81541.28,-7318.43000000001,TRUE,-13380
"WI","Portage County",4,2,6,12096,13842.23,15054.46,21071.81,9398.45,17924.74,9897.84,99285.53,81541.28,-17744.25,TRUE,-13380
"WI","Price County",0,1,1,6636,3060.66,11594.51,6294.69,3513.48,0,5651.1,36750.45,61428.84,24678.39,FALSE,-13905
"WI","Price County",0,2,2,6684,5611.21,13465.25,12589.38,4455.04,0,6179.18,48984.07,61428.84,12444.77,FALSE,-13905
"WI","Price County",1,1,2,8808,4510.67,12329.93,9372.29,4825.88,8352.53,6816.54,55015.85,61428.84,6412.99,FALSE,-13905
"WI","Price County",1,2,3,8808,6983.72,14801.27,15666.98,5721.96,8352.53,8304.07,68638.53,61428.84,-7209.69,TRUE,-13905
"WI","Price County",2,1,3,8808,6608.89,13641.08,12449.89,5586.15,15150.58,8281.41,70526.01,61428.84,-9097.17,TRUE,-13905
"WI","Price County",2,2,4,8808,8844.73,15287.67,18744.58,6396.28,15150.58,9147.58,82379.43,61428.84,-20950.59,TRUE,-13905
"WI","Price County",3,1,4,11904,8816.55,14158.93,15527.5,7507.87,17242.29,11093.02,86250.16,61428.84,-24821.32,TRUE,-13905
"WI","Price County",3,2,5,11904,10798.75,15525.19,21822.19,8226.1,17242.29,10703.38,96221.9,61428.84,-34793.06,TRUE,-13905
"WI","Price County",4,1,5,11904,10792.05,14418.01,18605.1,8223.67,17242.29,11380.85,92565.98,61428.84,-31137.14,TRUE,-13905
"WI","Price County",4,2,6,11904,13215.08,15568.61,24899.79,9101.63,17242.29,10879.88,102811.27,61428.84,-41382.43,TRUE,-13905
"WI","Racine County",0,1,1,7176,3008.79,9554.78,5425.35,3690.35,0,5022.11,33877.38,79186.77,45309.39,FALSE,-14757
"WI","Racine County",0,2,2,8256,5516.11,11744.78,10850.7,4990.18,0,5738.71,47096.49,79186.77,32090.28,FALSE,-14757
"WI","Racine County",1,1,2,10884,4434.22,10397.78,8314.13,5550.4,10724.12,7378.93,57683.58,79186.77,21503.19,FALSE,-14757
"WI","Racine County",1,2,3,10884,6865.35,13173.23,13739.48,6431.29,10724.12,8694.92,70512.4,79186.77,8674.37000000001,FALSE,-14757
"WI","Racine County",2,1,3,10884,6496.87,11790.39,11202.91,6297.78,17002.18,8775.54,72449.67,79186.77,6737.10000000001,FALSE,-14757
"WI","Racine County",2,2,4,10884,8694.82,13844.2,16628.26,7094.18,17002.18,9372.66,83520.3,79186.77,-4333.53,TRUE,-14757
"WI","Racine County",3,1,4,14340,8667.12,12491.93,14091.69,8336.39,18933.89,11839.2,88700.21,79186.77,-9513.44,TRUE,-14757
"WI","Racine County",3,2,5,14340,10615.72,14274.76,19517.04,9042.44,18933.89,11144.45,97868.29,79186.77,-18681.52,TRUE,-14757
"WI","Racine County",4,1,5,14340,10609.14,12943.96,16980.46,9040.06,18933.89,12115.18,94962.69,79186.77,-15775.92,TRUE,-14757
"WI","Racine County",4,2,6,14340,12991.09,14506.71,22405.81,9903.13,18933.89,11312.45,104393.09,79186.77,-25206.32,TRUE,-14757
"WI","Richland County",0,1,1,6000,3247.41,11481.57,4590.69,3350.7,0,4995.89,33666.27,65574.14,31907.87,FALSE,-12880
"WI","Richland County",0,2,2,7248,5953.59,13403.04,9181.38,4783.46,0,5544.64,46114.11,65574.14,19460.03,FALSE,-12880
"WI","Richland County",1,1,2,8808,4785.9,12163.77,6821.63,4925.61,8416.1,6147.41,52068.4,65574.14,13505.74,FALSE,-12880
"WI","Richland County",1,2,3,8808,7409.85,14711.68,11412.32,5876.37,8416.1,7196.61,63830.91,65574.14,1743.23,FALSE,-12880
"WI","Richland County",2,1,3,8808,7012.14,13443.43,9052.56,5732.26,15265.88,7183.91,66498.19,65574.14,-924.050000000003,TRUE,-12880
"WI","Richland County",2,2,4,8808,9384.41,15181.27,13643.25,6591.83,15265.88,7824.04,76698.68,65574.14,-11124.54,TRUE,-12880
"WI","Richland County",3,1,4,11892,9354.51,13944.88,11283.5,7698.45,17373.51,9500.32,81047.16,65574.14,-15473.02,TRUE,-12880
"WI","Richland County",3,2,5,11892,11457.65,15412.26,15874.19,8460.5,17373.51,9064.99,89535.1,65574.14,-23960.96,TRUE,-12880
"WI","Richland County",4,1,5,11892,11450.55,14197.58,13514.43,8457.93,17373.51,9415.57,86301.56,65574.14,-20727.42,TRUE,-12880
"WI","Richland County",4,2,6,11892,14021.42,15446.71,18105.12,9389.45,17373.51,8711.12,94939.34,65574.14,-29365.2,TRUE,-12880
"WI","Rock County",0,1,1,7812,2967.29,10157.42,4297.35,3905.76,0,5084.74,34224.55,71949.7,37725.15,FALSE,-13392
"WI","Rock County",0,2,2,7872,5440.02,12341.96,8594.7,4823.47,0,5116.81,44188.97,71949.7,27760.73,FALSE,-13392
"WI","Rock County",1,1,2,10368,4373.06,10965.05,6625.66,5341.27,10394.1,6740.92,54808.06,71949.7,17141.64,FALSE,-13392
"WI","Rock County",1,2,3,10368,6770.66,13782.03,10923.01,6210.01,10394.1,7703.16,66150.97,71949.7,5798.73,FALSE,-13392
"WI","Rock County",2,1,3,10368,6407.26,12364.41,8953.97,6078.34,16478.97,7641.24,68292.18,71949.7,3657.52,FALSE,-13392
"WI","Rock County",2,2,4,10368,8574.89,14440.57,13251.32,6863.76,16478.97,8121.68,78099.19,71949.7,-6149.49000000001,TRUE,-13392
"WI","Rock County",3,1,4,13812,8547.57,13051.76,11282.28,8101.75,18351.23,10169.81,83316.4,71949.7,-11366.7,TRUE,-13392
"WI","Rock County",3,2,5,13812,10469.29,14856.46,15579.63,8798.07,18351.23,9474.56,91341.24,71949.7,-19391.54,TRUE,-13392
"WI","Rock County",4,1,5,13812,10462.8,13487.73,13610.59,8795.72,18351.23,10149.43,88669.49,71949.7,-16719.79,TRUE,-13392
"WI","Rock County",4,2,6,13812,12811.9,15075.82,17907.93,9646.89,18351.23,9209.63,96815.4,71949.7,-24865.7,TRUE,-13392
"WI","Rusk County",0,1,1,6000,3102.16,11510.51,6558.69,3298.07,0,5491.04,35960.47,59720.2,23759.73,FALSE,-14258
"WI","Rusk County",0,2,2,6684,5687.3,13427.66,13117.38,4482.61,0,6344.52,49743.47,59720.2,9976.73,FALSE,-14258
"WI","Rusk County",1,1,2,8808,4571.83,12250.57,9767.47,4848.04,8457.09,6963.58,55666.58,59720.2,4053.62,FALSE,-14258
"WI","Rusk County",1,2,3,8808,7078.42,14771.13,16326.15,5756.27,8457.09,8560.46,69757.52,59720.2,-10037.32,TRUE,-14258
"WI","Rusk County",2,1,3,8808,6698.5,13567.87,12976.24,5618.62,15340.24,8573.17,71582.64,59720.2,-11862.44,TRUE,-14258
"WI","Rusk County",2,2,4,8808,8964.66,15268.2,19534.93,6439.74,15340.24,9486.31,83842.08,59720.2,-24121.88,TRUE,-14258
"WI","Rusk County",3,1,4,11724,8936.09,14096.1,16185.02,7485.97,17458.13,11424.98,87310.29,59720.2,-27590.09,TRUE,-14258
"WI","Rusk County",3,2,5,11724,10945.17,15517.97,22743.71,8213.93,17458.13,11118.25,97721.16,59720.2,-38000.96,TRUE,-14258
"WI","Rusk County",4,1,5,11724,10938.38,14367.5,19393.79,8211.48,17458.13,11797.09,93890.37,59720.2,-34170.17,TRUE,-14258
"WI","Rusk County",4,2,6,11724,13394.26,15576.31,25952.48,9101.34,17458.13,11382.66,104589.19,59720.2,-44868.99,TRUE,-14258
"WI","Sauk County",0,1,1,7068,3050.29,10801.64,4374.69,3666.25,0,5053.42,34014.29,75948.16,41933.87,FALSE,-13033
"WI","Sauk County",0,2,2,8124,5592.19,12808.67,8749.38,4969.92,0,5432.91,45677.07,75948.16,30271.09,FALSE,-13033
"WI","Sauk County",1,1,2,9924,4495.38,11497.53,6498.3,5224.71,8832.4,6282.52,52754.84,75948.16,23193.32,FALSE,-13033
"WI","Sauk County",1,2,3,9924,6960.05,14094.99,10872.99,6117.76,8832.4,7219.13,64021.31,75948.16,11926.85,FALSE,-13033
"WI","Sauk County",2,1,3,9924,6586.49,12753.83,8621.91,5982.4,16021.01,7368.12,67257.76,75948.16,8690.40000000001,FALSE,-13033
"WI","Sauk County",2,2,4,9924,8814.75,14572,12996.6,6789.79,16021.01,7869.73,76987.89,75948.16,-1039.73,TRUE,-13033
"WI","Sauk County",3,1,4,13320,8786.66,13264.93,10745.52,8010.12,18232.89,9812.3,82172.43,75948.16,-6224.26999999999,TRUE,-13033
"WI","Sauk County",3,2,5,13320,10762.14,14808.1,15120.21,8725.91,18232.89,9200.49,90169.75,75948.16,-14221.59,TRUE,-13033
"WI","Sauk County",4,1,5,13320,10755.47,13523.21,12869.14,8723.49,18232.89,9644.92,87069.12,75948.16,-11120.96,TRUE,-13033
"WI","Sauk County",4,2,6,13320,13170.28,14845.81,17243.83,9598.47,18232.89,8761.54,95172.82,75948.16,-19224.66,TRUE,-13033
"WI","Sawyer County",0,1,1,6276,3112.54,11663.3,5550.69,3401.84,0,5358.56,35362.92,62231.82,26868.9,FALSE,-13105
"WI","Sawyer County",0,2,2,6984,5706.32,13543.02,11101.38,4598.2,0,5929.68,47862.6,62231.82,14369.22,FALSE,-13105
"WI","Sawyer County",1,1,2,9204,4587.12,12357.27,8258.62,4997.07,8411.83,6694.53,54510.45,62231.82,7721.37,FALSE,-13105
"WI","Sawyer County",1,2,3,9204,7102.09,14857.93,13809.31,5908.34,8411.83,7983.76,67277.26,62231.82,-5045.44,TRUE,-13105
"WI","Sawyer County",2,1,3,9204,6720.9,13644.07,10966.55,5770.22,15258.15,8013.09,69576.98,62231.82,-7345.16,TRUE,-13105
"WI","Sawyer County",2,2,4,9204,8994.64,15324.31,16517.24,6594.09,15258.15,8732.22,80624.64,62231.82,-18392.82,TRUE,-13105
"WI","Sawyer County",3,1,4,11448,8965.98,14140.8,13674.48,7396.79,17364.7,10129.58,83120.33,62231.82,-20888.51,TRUE,-13105
"WI","Sawyer County",3,2,5,11448,10981.77,15544.69,19225.17,8127.19,17364.7,9753.36,92444.89,62231.82,-30213.07,TRUE,-13105
"WI","Sawyer County",4,1,5,11448,10974.97,14382.78,16382.41,8124.73,17364.7,10252.66,88930.25,62231.82,-26698.43,TRUE,-13105
"WI","Sawyer County",4,2,6,11448,13439.06,15574.17,21933.1,9017.56,17364.7,9681.57,98458.17,62231.82,-36226.35,TRUE,-13105
"WI","Shawano County",0,1,1,6672,2759.78,11472.83,4986.69,3417.51,0,5158.16,34466.98,70563.48,36096.5,FALSE,-12369
"WI","Shawano County",0,2,2,6708,5059.6,13422.2,9973.38,4263.87,0,5241.26,44668.3,70563.48,25895.18,FALSE,-12369
"WI","Shawano County",1,1,2,8808,4067.25,12210.55,7414.39,4665.21,8390.11,6039.41,51594.91,70563.48,18968.57,FALSE,-12369
"WI","Shawano County",1,2,3,8808,6297.19,14774.17,12401.08,5473.2,8390.11,7048.77,63192.52,70563.48,7370.96,FALSE,-12369
"WI","Shawano County",2,1,3,8808,5959.2,13534.72,9842.08,5350.74,15218.75,6962.96,65676.45,70563.48,4887.03,FALSE,-12369
"WI","Shawano County",2,2,4,8808,7975.25,15284.09,14828.77,6081.23,15218.75,7616.3,75812.4,70563.48,-5248.92,TRUE,-12369
"WI","Shawano County",3,1,4,11532,7949.84,14077.45,12269.78,7059.04,17319.87,8969.49,79177.47,70563.48,-8613.99000000001,TRUE,-12369
"WI","Shawano County",3,2,5,11532,9737.17,15553.23,17256.47,7706.66,17319.87,8654.3,87759.7,70563.48,-17196.22,TRUE,-12369
"WI","Shawano County",4,1,5,11532,9731.14,14368.77,14697.48,7704.47,17319.87,8712.28,84066.02,70563.48,-13502.54,TRUE,-12369
"WI","Shawano County",4,2,6,11532,11915.97,15625.75,19684.16,8496.12,17319.87,8105.98,92679.85,70563.48,-22116.37,TRUE,-12369
"WI","Sheboygan County",0,1,1,6420,3237.04,9856.44,4993.35,3499.13,0,4804.06,32810.02,77918.64,45108.62,FALSE,-13216
"WI","Sheboygan County",0,2,2,7728,5934.57,12608.08,9986.7,4950.49,0,5709.27,46917.11,77918.64,31001.53,FALSE,-13216
"WI","Sheboygan County",1,1,2,9228,4770.61,11203.04,7667.48,5072.25,9925.44,6709.43,54576.25,77918.64,23342.39,FALSE,-13216
"WI","Sheboygan County",1,2,3,9228,7386.17,13516.65,12660.83,6019.97,9925.44,7817.47,66554.53,77918.64,11364.11,FALSE,-13216
"WI","Sheboygan County",2,1,3,9228,6989.74,12155.12,10341.61,5876.33,15735.94,7548.98,67875.71,77918.64,10042.93,FALSE,-13216
"WI","Sheboygan County",2,2,4,9228,9354.43,14191.55,15334.96,6733.15,15735.94,8333.14,78911.17,77918.64,-992.529999999999,TRUE,-13216
"WI","Sheboygan County",3,1,4,11820,9324.62,12860.88,13015.74,7661.53,17523.78,9768.29,81974.84,77918.64,-4056.2,TRUE,-13216
"WI","Sheboygan County",3,2,5,11820,11421.05,14618.38,18009.09,8421.15,17523.78,9475.47,91288.91,77918.64,-13370.27,TRUE,-13216
"WI","Sheboygan County",4,1,5,11820,11413.97,13308.24,15689.87,8418.58,17523.78,10009.95,88184.39,77918.64,-10265.75,TRUE,-13216
"WI","Sheboygan County",4,2,6,11820,13976.62,14840.33,20683.22,9347.13,17523.78,9448.61,97639.7,77918.64,-19721.06,TRUE,-13216
"WI","St. Croix County",0,1,1,9381.49,2956.91,11484.43,5341.35,4470.69,0,6289.75,39924.62,101356.97,61432.35,FALSE,-17350
"WI","St. Croix County",0,2,2,11011.24,5421,13684.28,10682.7,5954.05,0,7189.63,53942.89,101356.97,47414.08,FALSE,-17350
"WI","St. Croix County",1,1,2,13664.8,4357.77,12413.12,8188.39,6530.29,12551.01,9450.87,67156.24,101356.97,34200.73,FALSE,-17350
"WI","St. Croix County",1,2,3,13664.8,6746.98,14517.52,13529.74,7395.99,12551.01,10593.52,78999.57,101356.97,22357.4,FALSE,-17350
"WI","St. Croix County",2,1,3,13664.8,6384.86,13299.54,11035.43,7264.78,19898.56,11869.95,83417.92,101356.97,17939.05,FALSE,-17350
"WI","St. Croix County",2,2,4,13664.8,8544.91,15731.63,16376.78,8047.45,19898.56,11753.73,94017.87,101356.97,7339.10000000001,FALSE,-17350
"WI","St. Croix County",3,1,4,19201.76,8517.68,14479.48,13882.47,10043.85,22159.35,16938.3,105222.89,101356.97,-3865.92,TRUE,-17350
"WI","St. Croix County",3,2,5,19201.76,10432.68,16082.59,19223.82,10737.73,22159.35,15524.13,113362.05,101356.97,-12005.08,TRUE,-17350
"WI","St. Croix County",4,1,5,19201.76,10426.22,14855.56,16729.51,10735.38,22159.35,17306,111413.78,101356.97,-10056.81,TRUE,-17350
"WI","St. Croix County",4,2,6,19201.76,12767.11,16223.66,22070.87,11583.58,22159.35,15734.81,119741.13,101356.97,-18384.16,TRUE,-17350
"WI","Taylor County",0,1,1,6564,3288.92,11579.63,6294.69,3570.1,0,5707.83,37005.16,67585.69,30580.53,FALSE,-13772
"WI","Taylor County",0,2,2,6684,6029.68,13462.8,12589.38,4606.67,0,6337.16,49709.68,67585.69,17876.01,FALSE,-13772
"WI","Taylor County",1,1,2,8808,4847.06,12339.27,9372.29,4947.77,8365.25,6956.77,55636.41,67585.69,11949.28,FALSE,-13772
"WI","Taylor County",1,2,3,8808,7504.54,14814.63,15666.98,5910.68,8365.25,8522.75,69592.83,67585.69,-2007.14,TRUE,-13772
"WI","Taylor County",2,1,3,8808,7101.76,13669.37,12449.89,5764.73,15173.66,8557.07,71524.48,67585.69,-3938.78999999999,TRUE,-13772
"WI","Taylor County",2,2,4,8808,9504.34,15317.63,18744.58,6635.28,15173.66,9434.45,83617.93,67585.69,-16032.24,TRUE,-13772
"WI","Taylor County",3,1,4,11064,9474.05,14204.52,15527.5,7441.75,17268.55,11039.17,86019.54,67585.69,-18433.85,TRUE,-13772
"WI","Taylor County",3,2,5,11064,11604.08,15574.95,21822.19,8213.54,17268.55,10737.52,96284.81,67585.69,-28699.12,TRUE,-13772
"WI","Taylor County",4,1,5,11064,11596.88,14483.89,18605.1,8210.93,17268.55,11426.73,92656.08,67585.69,-25070.39,TRUE,-13772
"WI","Taylor County",4,2,6,11064,14200.61,15638.37,24899.79,9154.36,17268.55,11019.05,103244.73,67585.69,-35659.04,TRUE,-13772
"WI","Trempealeau County",0,1,1,6636,3216.29,11331.1,5718.69,3569.87,0,5478.36,35950.31,73892.45,37942.14,FALSE,-13488
"WI","Trempealeau County",0,2,2,6816,5896.53,13272.38,11437.38,4606.25,0,5958.63,47987.16,73892.45,25905.29,FALSE,-13488
"WI","Trempealeau County",1,1,2,8976,4740.03,12025.19,8510.09,4969.86,8398.45,6644.45,54264.08,73892.45,19628.37,FALSE,-13488
"WI","Trempealeau County",1,2,3,8976,7338.82,14573.75,14228.79,5911.5,8398.45,8031.23,67458.55,73892.45,6433.89999999999,FALSE,-13488
"WI","Trempealeau County",2,1,3,8976,6944.93,13295.75,11301.5,5768.78,15233.88,8004.71,69525.56,73892.45,4366.89,FALSE,-13488
"WI","Trempealeau County",2,2,4,8976,9294.46,15040.13,17020.19,6620.11,15233.88,8828.49,81013.27,73892.45,-7120.82000000001,TRUE,-13488
"WI","Trempealeau County",3,1,4,11700,9264.85,13792.85,14092.9,7596.39,17337.09,10480.24,84264.32,73892.45,-10371.87,TRUE,-13488
"WI","Trempealeau County",3,2,5,11700,11347.83,15263.28,19811.6,8351.14,17337.09,10085.7,93896.64,73892.45,-20004.19,TRUE,-13488
"WI","Trempealeau County",4,1,5,11700,11340.8,14035.7,16884.31,8348.59,17337.09,10687.09,90333.58,73892.45,-16441.13,TRUE,-13488
"WI","Trempealeau County",4,2,6,11700,13887.03,15293.77,22603,9271.19,17337.09,10175.54,100267.62,73892.45,-26375.17,TRUE,-13488
"WI","Vernon County",0,1,1,6108,3247.41,11439.49,4710.69,3389.84,0,5055.58,33951.01,67875.26,33924.25,FALSE,-12602
"WI","Vernon County",0,2,2,6684,5953.59,13363.69,9421.38,4579.1,0,5402.26,45404.02,67875.26,22471.24,FALSE,-12602
"WI","Vernon County",1,1,2,8808,4785.9,12221.46,7001.25,4925.61,8392.12,6210.36,52344.7,67875.26,15530.56,FALSE,-12602
"WI","Vernon County",1,2,3,8808,7409.85,14733.22,11711.94,5876.37,8392.12,7286.05,64217.54,67875.26,3657.71999999999,FALSE,-12602
"WI","Vernon County",2,1,3,8808,7012.14,13568.37,9291.81,5732.26,15222.39,7302.43,66937.41,67875.26,937.849999999991,FALSE,-12602
"WI","Vernon County",2,2,4,8808,9384.41,15258.78,14002.5,6591.83,15222.39,7944.22,77212.13,67875.26,-9336.87000000001,TRUE,-12602
"WI","Vernon County",3,1,4,10980,9354.51,14125.69,11582.37,7367.99,17324.01,9198.27,79932.84,67875.26,-12057.58,TRUE,-12602
"WI","Vernon County",3,2,5,10980,11457.65,15539.49,16293.06,8130.05,17324.01,8860.07,88584.33,67875.26,-20709.07,TRUE,-12602
"WI","Vernon County",4,1,5,10980,11450.55,14429.58,13872.93,8127.47,17324.01,9117.04,85301.58,67875.26,-17426.32,TRUE,-12602
"WI","Vernon County",4,2,6,10980,14021.42,15625.14,18583.62,9059,17324.01,8499.25,94092.44,67875.26,-26217.18,TRUE,-12602
"WI","Vilas County",0,1,1,6660,3662.42,11498.62,5886.69,3740.22,0,5747.08,37195.03,61062.27,23867.24,FALSE,-13757
"WI","Vilas County",0,2,2,6696,6714.44,13427.72,11773.38,4859.13,0,6364.49,49835.16,61062.27,11227.11,FALSE,-13757
"WI","Vilas County",1,1,2,8832,5397.52,12207.15,8761.57,5155.91,8260.03,6937.68,55551.86,61062.27,5510.41,FALSE,-13757
